"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"11/18/2015","1447804800","74983355.03125","74.2335214809375","0.99"
"11/19/2015","1447891200","75009918.46875","71.2594225453125","0.95"
"11/20/2015","1447977600","75035048.93750","69.782595511875","0.93"
"11/21/2015","1448064000","75061831.12500","72.80997619125","0.97"
"11/22/2015","1448150400","75088819.71875","72.08526693","0.96"
"11/23/2015","1448236800","75116092.06250","70.60912653875","0.94"
"11/24/2015","1448323200","75142940.18750","68.380075570625","0.91"
"11/25/2015","1448409600","75169412.06250","64.64569437375","0.86"
"11/26/2015","1448496000","75195950.50000","66.17243644","0.88"
"11/27/2015","1448582400","75223837.37500","65.44473851625","0.87"
"11/28/2015","1448668800","75251045.34375","68.4784512628125","0.91"
"11/29/2015","1448755200","75278393.15625","65.4922020459375","0.87"
"11/30/2015","1448841600","75305749.40625","66.2690594775","0.88"
"12/1/2015","1448928000","75333292.21875","65.5399642303125","0.87"
"12/2/2015","1449014400","75359299.25000","62.5482183775","0.83"
"12/3/2015","1449100800","75387362.53125","61.817637275625","0.82"
"12/4/2015","1449187200","75414041.90625","63.34779520125","0.84"
"12/5/2015","1449273600","75440623.78125","64.1245302140625","0.85"
"12/6/2015","1449360000","75466879.56250","63.3921788325","0.84"
"12/7/2015","1449446400","75493598.46875","60.394878775","0.80"
"12/8/2015","1449532800","75519910.96875","62.6815261040625","0.83"
"12/9/2015","1449619200","75548235.03125","59.6831056746875","0.79"
"12/10/2015","1449705600","75575712.37500","63.483598395","0.84"
"12/11/2015","1449792000","75602735.18750","68.798489020625","0.91"
"12/12/2015","1449878400","75629941.75000","73.3610434975","0.97"
"12/13/2015","1449964800","75657849.09375","72.63153513","0.96"
"12/14/2015","1450051200","75684557.68750","74.927712110625","0.99"
"12/15/2015","1450137600","75711572.21875","76.4686879409375","1.01"
"12/16/2015","1450224000","75738029.56250","74.980649266875","0.99"
"12/17/2015","1450310400","75764912.68750","71.21901792625","0.94"
"12/18/2015","1450396800","75791584.25000","68.9703416675","0.91"
"12/19/2015","1450483200","75818278.78125","68.236450903125","0.90"
"12/20/2015","1450569600","75844714.87500","68.2602433875","0.90"
"12/21/2015","1450656000","75871172.68750","67.525343691875","0.89"
"12/22/2015","1450742400","75898547.06250","66.031735944375","0.87"
"12/23/2015","1450828800","75925946.43750","64.537054471875","0.85"
"12/24/2015","1450915200","75952633.00000","64.55973805","0.85"
"12/25/2015","1451001600","75979436.59375","66.1021098365625","0.87"
"12/26/2015","1451088000","76005996.75000","64.6050972375","0.85"
"12/27/2015","1451174400","76032850.50000","64.627922925","0.85"
"12/28/2015","1451260800","76059908.46875","63.89032311375","0.84"
"12/29/2015","1451347200","76086569.56250","66.195315519375","0.87"
"12/30/2015","1451433600","76113305.81250","68.50197523125","0.90"
"12/31/2015","1451520000","76140217.84375","70.8104025946875","0.93"
"1/1/2016","1451606400","76166284.40625","70.8346444978125","0.93"
"1/2/2016","1451692800","76193668.31250","70.860111530625","0.93"
"1/3/2016","1451779200","76221344.09375","73.9347037709375","0.97"
"1/4/2016","1451865600","76248764.71875","72.4363264828125","0.95"
"1/5/2016","1451952000","76276603.93750","72.462773740625","0.95"
"1/6/2016","1452038400","76304229.40625","73.25206023","0.96"
"1/7/2016","1452124800","76331251.59375","72.5146890140625","0.95"
"1/8/2016","1452211200","76359248.31250","75.595655829375","0.99"
"1/9/2016","1452297600","76386844.09375","75.6229756528125","0.99"
"1/10/2016","1452384000","76414132.06250","75.649990741875","0.99"
"1/11/2016","1452470400","76441137.21875","80.2631940796875","1.05"
"1/12/2016","1452556800","76467038.00000","94.05445674","1.23"
"1/13/2016","1452643200","76493573.31250","86.437737843125","1.13"
"1/14/2016","1452729600","76520492.53125","88.76377133625","1.16"
"1/15/2016","1452816000","76547289.87500","93.3876936475","1.22"
"1/16/2016","1452902400","76573813.00000","93.42005186","1.22"
"1/17/2016","1452988800","76600412.84375","100.3465408253125","1.31"
"1/18/2016","1453075200","76627033.00000","112.64173851","1.47"
"1/19/2016","1453161600","76653125.81250","105.014782363125","1.37"
"1/20/2016","1453248000","76679668.31250","117.319892518125","1.53"
"1/21/2016","1453334400","76705587.53125","118.126604798125","1.54"
"1/22/2016","1453420800","76731842.53125","116.6324006475","1.52"
"1/23/2016","1453507200","76757612.21875","155.8179528040625","2.03"
"1/24/2016","1453593600","76784855.18750","161.24819589375","2.10"
"1/25/2016","1453680000","76810552.21875","192.026380546875","2.50"
"1/26/2016","1453766400","76837541.43750","176.72634530625","2.30"
"1/27/2016","1453852800","76863642.21875","186.010014169375","2.42"
"1/28/2016","1453939200","76890206.90625","196.0700276109375","2.55"
"1/29/2016","1454025600","76916367.37500","185.36844537375","2.41"
"1/30/2016","1454112000","76942560.50000","186.970422015","2.43"
"1/31/2016","1454198400","76968242.37500","169.330133225","2.20"
"2/1/2016","1454284800","76994673.62500","167.07844176625","2.17"
"2/2/2016","1454371200","77020542.06250","188.700328053125","2.45"
"2/3/2016","1454457600","77047840.03125","194.9310352790625","2.53"
"2/4/2016","1454544000","77074402.37500","198.08121410375","2.57"
"2/5/2016","1454630400","77100960.96875","198.1494696896875","2.57"
"2/6/2016","1454716800","77127306.75000","195.1320860775","2.53"
"2/7/2016","1454803200","77153991.43750","231.4619743125","3.00"
"2/8/2016","1454889600","77180646.43750","243.8908427425","3.16"
"2/9/2016","1454976000","77207117.53125","290.2987619175","3.76"
"2/10/2016","1455062400","77233278.78125","335.9647626984375","4.35"
"2/11/2016","1455148800","77259756.59375","492.917247068125","6.38"
"2/12/2016","1455235200","77286258.62500","407.29858295375","5.27"
"2/13/2016","1455321600","77313140.18750","403.57459177875","5.22"
"2/14/2016","1455408000","77339469.25000","402.1652401","5.20"
"2/15/2016","1455494400","77365694.56250","403.84892561625","5.22"
"2/16/2016","1455580800","77392140.34375","328.9165964609375","4.25"
"2/17/2016","1455667200","77417812.37500","298.8327557675","3.86"
"2/18/2016","1455753600","77444027.21875","337.65595867375","4.36"
"2/19/2016","1455840000","77470682.68750","344.744537959375","4.45"
"2/20/2016","1455926400","77497243.46875","338.6629539584375","4.37"
"2/21/2016","1456012800","77523780.03125","358.9351015446875","4.63"
"2/22/2016","1456099200","77550537.84375","434.283011925","5.60"
"2/23/2016","1456185600","77576707.84375","442.187234709375","5.70"
"2/24/2016","1456272000","77603134.71875","483.4675292978125","6.23"
"2/25/2016","1456358400","77629958.46875","460.3456537196875","5.93"
"2/26/2016","1456444800","77656612.53125","468.2693735634375","6.03"
"2/27/2016","1456531200","77682812.37500","490.17854608625","6.31"
"2/28/2016","1456617600","77709234.40625","505.110023640625","6.50"
"2/29/2016","1456704000","77734463.93750","493.613846003125","6.35"
"3/1/2016","1456790400","77760945.03125","590.2055727871875","7.59"
"3/2/2016","1456876800","77787589.25000","676.752026475","8.70"
"3/3/2016","1456963200","77813700.50000","727.558099675","9.35"
"3/4/2016","1457049600","77839585.81250","775.2822746925","9.96"
"3/5/2016","1457136000","77866168.00000","856.5278480","11.00"
"3/6/2016","1457222400","77891567.68750","855.24941320875","10.98"
"3/7/2016","1457308800","77917553.15625","740.216754984375","9.50"
"3/8/2016","1457395200","77943376.28125","770.08055765875","9.88"
"3/9/2016","1457481600","77969119.56250","900.543330946875","11.55"
"3/10/2016","1457568000","77995747.06250","866.532749864375","11.11"
"3/11/2016","1457654400","78022049.56250","877.748057578125","11.25"
"3/12/2016","1457740800","78048419.71875","1034.1415612734375","13.25"
"3/13/2016","1457827200","78075670.18750","1171.1350528125","15.00"
"3/14/2016","1457913600","78102078.15625","976.275976953125","12.50"
"3/15/2016","1458000000","78133301.75000","1022.7649199075","13.09"
"3/16/2016","1458086400","78164791.90625","1009.88911142875","12.92"
"3/17/2016","1458172800","78196816.43750","871.11253511375","11.14"
"3/18/2016","1458259200","78228103.62500","840.95211396875","10.75"
"3/19/2016","1458345600","78260182.06250","825.644920759375","10.55"
"3/20/2016","1458432000","78291777.21875","787.615278820625","10.06"
"3/21/2016","1458518400","78323160.18750","937.528227444375","11.97"
"3/22/2016","1458604800","78354872.06250","858.769397805","10.96"
"3/23/2016","1458691200","78386166.12500","963.36598167625","12.29"
"3/24/2016","1458777600","78418237.21875","872.7949802446875","11.13"
"3/25/2016","1458864000","78450127.06250","838.631858298125","10.69"
"3/26/2016","1458950400","78482062.37500","863.302686125","11.00"
"3/27/2016","1459036800","78513693.15625","824.393778140625","10.50"
"3/28/2016","1459123200","78544999.71875","909.551096743125","11.58"
"3/29/2016","1459209600","78576437.53125","921.7016122415625","11.73"
"3/30/2016","1459296000","78608138.00000","933.86467944","11.88"
"3/31/2016","1459382400","78639526.90625","897.2770020003125","11.41"
"4/1/2016","1459468800","78671411.59375","914.9485168353125","11.63"
"4/2/2016","1459555200","78702492.84375","913.7359419159375","11.61"
"4/3/2016","1459641600","78734222.53125","911.742296911875","11.58"
"4/4/2016","1459728000","78766175.65625","874.304549784375","11.10"
"4/5/2016","1459814400","78797750.50000","818.708627695","10.39"
"4/6/2016","1459900800","78829013.15625","850.5650519559375","10.79"
"4/7/2016","1459987200","78860180.50000","794.91061944","10.08"
"4/8/2016","1460073600","78892094.87500","768.4090040825","9.74"
"4/9/2016","1460160000","78923008.46875","722.93475757375","9.16"
"4/10/2016","1460246400","78954790.18750","694.80215365","8.80"
"4/11/2016","1460332800","78985756.75000","688.75579886","8.72"
"4/12/2016","1460419200","79017139.56250","595.78923230125","7.54"
"4/13/2016","1460505600","79048625.65625","633.969977763125","8.02"
"4/14/2016","1460592000","79080026.75000","670.59862684","8.48"
"4/15/2016","1460678400","79111760.18750","650.29866874125","8.22"
"4/16/2016","1460764800","79143291.43750","671.13511139","8.48"
"4/17/2016","1460851200","79174794.56250","748.201808615625","9.45"
"4/18/2016","1460937600","79206654.09375","706.52335451625","8.92"
"4/19/2016","1461024000","79237980.65625","694.9170903553125","8.77"
"4/20/2016","1461110400","79269812.06250","676.96419501375","8.54"
"4/21/2016","1461196800","79301185.96875","647.097677505","8.16"
"4/22/2016","1461283200","79332762.68750","621.175531843125","7.83"
"4/23/2016","1461369600","79364456.28125","659.5186316971875","8.31"
"4/24/2016","1461456000","79395951.28125","635.16761025","8.00"
"4/25/2016","1461542400","79428088.31250","590.150696161875","7.43"
"4/26/2016","1461628800","79459376.12500","595.9453209375","7.50"
"4/27/2016","1461715200","79491251.12500","617.64702124125","7.77"
"4/28/2016","1461801600","79522933.62500","580.5174154625","7.30"
"4/29/2016","1461888000","79554617.21875","598.250721485","7.52"
"4/30/2016","1461974400","79586508.93750","702.748873918125","8.83"
"5/1/2016","1462060800","79617521.75000","697.44949053","8.76"
"5/2/2016","1462147200","79649433.31250","798.883816124375","10.03"
"5/3/2016","1462233600","79681224.56250","746.613074150625","9.37"
"5/4/2016","1462320000","79712683.31250","751.690603636875","9.43"
"5/5/2016","1462406400","79744463.31250","780.698295829375","9.79"
"5/6/2016","1462492800","79776200.96875","739.5253829803125","9.27"
"5/7/2016","1462579200","79807774.09375","742.212299071875","9.30"
"5/8/2016","1462665600","79839623.31250","753.68604407","9.44"
"5/9/2016","1462752000","79871424.71875","744.40167837875","9.32"
"5/10/2016","1462838400","79903125.65625","750.2903499121875","9.39"
"5/11/2016","1462924800","79934378.78125","796.9457564490625","9.97"
"5/12/2016","1463011200","79966635.81250","807.66302170625","10.10"
"5/13/2016","1463097600","79998832.53125","838.3877649275","10.48"
"5/14/2016","1463184000","80030500.34375","811.509273485625","10.14"
"5/15/2016","1463270400","80062308.93750","795.81935083875","9.94"
"5/16/2016","1463356800","80093820.50000","884.23577832","11.04"
"5/17/2016","1463443200","80126012.68750","982.34491554875","12.26"
"5/18/2016","1463529600","80158417.06250","1065.305362760625","13.29"
"5/19/2016","1463616000","80190320.65625","1161.9577463090625","14.49"
"5/20/2016","1463702400","80222410.34375","1101.4536940196875","13.73"
"5/21/2016","1463788800","80254249.87500","1119.54678575625","13.95"
"5/22/2016","1463875200","80286506.12500","1140.87125203625","14.21"
"5/23/2016","1463961600","80318586.75000","1080.2849917875","13.45"
"5/24/2016","1464048000","80350590.03125","1014.024446194375","12.62"
"5/25/2016","1464134400","80382947.06250","1007.198326693125","12.53"
"5/26/2016","1464220800","80414991.43750","994.733444081875","12.37"
"5/27/2016","1464307200","80447313.15625","893.7696491659375","11.11"
"5/28/2016","1464393600","80479631.75000","930.34454303","11.56"
"5/29/2016","1464480000","80511604.09375","988.68249827125","12.28"
"5/30/2016","1464566400","80543608.15625","1005.18422979","12.48"
"5/31/2016","1464652800","80575141.12500","1115.96570458125","13.85"
"6/1/2016","1464739200","80607285.34375","1114.7987563040625","13.83"
"6/2/2016","1464825600","80639467.53125","1111.211862580625","13.78"
"6/3/2016","1464912000","80671739.71875","1111.656573324375","13.78"
"6/4/2016","1464998400","80703881.28125","1102.415018301875","13.66"
"6/5/2016","1465084800","80735464.40625","1118.1861820265625","13.85"
"6/6/2016","1465171200","80767836.28125","1127.51899448625","13.96"
"6/7/2016","1465257600","80799782.21875","1164.3248617721875","14.41"
"6/8/2016","1465344000","80832085.18750","1167.2153101075","14.44"
"6/9/2016","1465430400","80864311.12500","1171.72386820125","14.49"
"6/10/2016","1465516800","80895475.34375","1130.1097905521875","13.97"
"6/11/2016","1465603200","80927850.81250","1133.799189883125","14.01"
"6/12/2016","1465689600","80960067.68750","1260.548253894375","15.57"
"6/13/2016","1465776000","80992291.90625","1421.4147229546875","17.55"
"6/14/2016","1465862400","81024437.37500","1515.1569789125","18.70"
"6/15/2016","1465948800","81056304.40625","1483.330370634375","18.30"
"6/16/2016","1466035200","81088182.06250","1671.227432308125","20.61"
"6/17/2016","1466121600","81121598.46875","1256.5735602809375","15.49"
"6/18/2016","1466208000","81155985.65625","921.931997055","11.36"
"6/19/2016","1466294400","81189181.12500","1001.06260327125","12.33"
"6/20/2016","1466380800","81220895.96875","950.284482834375","11.70"
"6/21/2016","1466467200","81252884.40625","1032.7241608034375","12.71"
"6/22/2016","1466553600","81285555.03125","1073.7821819628125","13.21"
"6/23/2016","1466640000","81317403.15625","1104.290334861875","13.58"
"6/24/2016","1466726400","81349575.03125","1159.2314441953125","14.25"
"6/25/2016","1466812800","81381260.96875","1162.12440663375","14.28"
"6/26/2016","1466899200","81413575.65625","1125.135615569375","13.82"
"6/27/2016","1466985600","81445670.50000","1143.49721382","14.04"
"6/28/2016","1467072000","81477831.90625","989.9556576609375","12.15"
"6/29/2016","1467158400","81509701.90625","1040.06379632375","12.76"
"6/30/2016","1467244800","81541688.00000","1011.1169312","12.40"
"7/1/2016","1467331200","81574306.28125","997.6537658196875","12.23"
"7/2/2016","1467417600","81606222.84375","982.53892303875","12.04"
"7/3/2016","1467504000","81638262.53125","967.4134109953125","11.85"
"7/4/2016","1467590400","81670403.46875","926.142375335625","11.34"
"7/5/2016","1467676800","81701981.28125","853.7857043890625","10.45"
"7/6/2016","1467763200","81734336.12500","859.02787267375","10.51"
"7/7/2016","1467849600","81766232.06250","823.385956869375","10.07"
"7/8/2016","1467936000","81798181.59375","924.319452009375","11.30"
"7/9/2016","1468022400","81830979.71875","893.59429852875","10.92"
"7/10/2016","1468108800","81862945.18750","898.036508706875","10.97"
"7/11/2016","1468195200","81894930.50000","866.44836469","10.58"
"7/12/2016","1468281600","81926691.59375","863.507329398125","10.54"
"7/13/2016","1468368000","81958850.18750","855.6503959575","10.44"
"7/14/2016","1468454400","81990660.96875","946.9921341890625","11.55"
"7/15/2016","1468540800","82022545.65625","974.42784239625","11.88"
"7/16/2016","1468627200","82054716.12500","951.01415988875","11.59"
"7/17/2016","1468713600","82086493.46875","918.5478619153125","11.19"
"7/18/2016","1468800000","82118991.59375","905.7724772790625","11.03"
"7/19/2016","1468886400","82150765.50000","955.413402765","11.63"
"7/20/2016","1468972800","82182680.34375","1030.570811510625","12.54"
"7/21/2016","1469059200","82215464.09375","1040.847775426875","12.66"
"7/22/2016","1469145600","82247154.71875","1218.902832931875","14.82"
"7/23/2016","1469232000","82279549.71875","1184.82551595","14.40"
"7/24/2016","1469318400","82311025.96875","1039.5882579853125","12.63"
"7/25/2016","1469404800","82343017.53125","1139.6273626325","13.84"
"7/26/2016","1469491200","82373795.03125","995.0754439775","12.08"
"7/27/2016","1469577600","82406732.84375","1075.4078636109375","13.05"
"7/28/2016","1469664000","82439087.06250","1060.991050494375","12.87"
"7/29/2016","1469750400","82471026.43750","1061.402110250625","12.87"
"7/30/2016","1469836800","82502668.15625","1037.0585387240625","12.57"
"7/31/2016","1469923200","82534887.68750","978.86376797375","11.86"
"8/1/2016","1470009600","82566482.06250","911.53396197","11.04"
"8/2/2016","1470096000","82597837.21875","685.562048915625","8.30"
"8/3/2016","1470182400","82629544.87500","860.9998575975","10.42"
"8/4/2016","1470268800","82662397.68750","926.645478076875","11.21"
"8/5/2016","1470355200","82694629.71875","913.7756583921875","11.05"
"8/6/2016","1470441600","82726219.56250","905.852104209375","10.95"
"8/7/2016","1470528000","82758510.65625","908.688447005625","10.98"
"8/8/2016","1470614400","82790686.59375","934.7068516434375","11.29"
"8/9/2016","1470700800","82823353.00000","1012.10137366","12.22"
"8/10/2016","1470787200","82855515.96875","1012.494405138125","12.22"
"8/11/2016","1470873600","82887720.81250","968.12857909","11.68"
"8/12/2016","1470960000","82919824.09375","976.795527824375","11.78"
"8/13/2016","1471046400","82951823.00000","958.92307388","11.56"
"8/14/2016","1471132800","82983791.90625","930.2483072690625","11.21"
"8/15/2016","1471219200","83016120.81250","930.610714308125","11.21"
"8/16/2016","1471305600","83048158.00000","927.64792486","11.17"
"8/17/2016","1471392000","83080152.53125","894.7732427615625","10.77"
"8/18/2016","1471478400","83112941.59375","895.1263809646875","10.77"
"8/19/2016","1471564800","83144783.00000","890.48062593","10.71"
"8/20/2016","1471651200","83177018.62500","938.23677009","11.28"
"8/21/2016","1471737600","83209710.96875","926.956180191875","11.14"
"8/22/2016","1471824000","83242003.78125","921.4889818584375","11.07"
"8/23/2016","1471910400","83274187.68750","916.848806439375","11.01"
"8/24/2016","1471996800","83306461.12500","917.20413698625","11.01"
"8/25/2016","1472083200","83338596.75000","945.8930731125","11.35"
"8/26/2016","1472169600","83370468.15625","938.751471439375","11.26"
"8/27/2016","1472256000","83402774.56250","933.277047354375","11.19"
"8/28/2016","1472342400","83434802.53125","916.9484798184375","10.99"
"8/29/2016","1472428800","83466728.93750","913.960681865625","10.95"
"8/30/2016","1472515200","83498603.78125","936.0193483878125","11.21"
"8/31/2016","1472601600","83530738.31250","964.780027509375","11.55"
"9/1/2016","1472688000","83562483.00000","1020.29791743","12.21"
"9/2/2016","1472774400","83594867.06250","1009.825994115","12.08"
"9/3/2016","1472860800","83626363.00000","990.97240155","11.85"
"9/4/2016","1472947200","83658227.06250","979.637838901875","11.71"
"9/5/2016","1473033600","83690416.75000","983.3623968125","11.75"
"9/6/2016","1473120000","83722098.15625","979.548548428125","11.70"
"9/7/2016","1473206400","83754365.96875","970.7131015778125","11.59"
"9/8/2016","1473292800","83786274.56250","954.325667266875","11.39"
"9/9/2016","1473379200","83818491.43750","982.3527196475","11.72"
"9/10/2016","1473465600","83850322.06250","1010.396380853125","12.05"
"9/11/2016","1473552000","83882675.03125","976.39433736375","11.64"
"9/12/2016","1473638400","83914912.06250","997.748304423125","11.89"
"9/13/2016","1473724800","83946816.90625","1000.6460575225","11.92"
"9/14/2016","1473811200","83979345.65625","1005.2327675053125","11.97"
"9/15/2016","1473897600","84011528.46875","1004.77788048625","11.96"
"9/16/2016","1473984000","84043767.53125","1059.7919085690625","12.61"
"9/17/2016","1474070400","84075922.53125","1078.6940860759375","12.83"
"9/18/2016","1474156800","84105496.43750","1042.067100860625","12.39"
"9/19/2016","1474243200","84139773.31250","1087.927268930625","12.93"
"9/20/2016","1474329600","84172265.81250","1239.01575276","14.72"
"9/21/2016","1474416000","84204349.56250","1155.2836759975","13.72"
"9/22/2016","1474502400","84235955.18750","1104.333372508125","13.11"
"9/23/2016","1474588800","84270235.18750","1125.850342105","13.36"
"9/24/2016","1474675200","84303560.03125","1088.3589600034375","12.91"
"9/25/2016","1474761600","84337950.50000","1100.610254025","13.05"
"9/26/2016","1474848000","84370081.28125","1087.5303477153125","12.89"
"9/27/2016","1474934400","84405365.65625","1104.8662364403125","13.09"
"9/28/2016","1475020800","84437769.09375","1123.022328946875","13.30"
"9/29/2016","1475107200","84470082.53125","1112.4709869365625","13.17"
"9/30/2016","1475193600","84501705.81250","1118.8025849575","13.24"
"10/1/2016","1475280000","84536184.40625","1116.7229960065625","13.21"
"10/2/2016","1475366400","84571945.18750","1118.886834830625","13.23"
"10/3/2016","1475452800","84605219.71875","1137.9402052171875","13.45"
"10/4/2016","1475539200","84637271.12500","1127.368451385","13.32"
"10/5/2016","1475625600","84670352.68750","1108.334916679375","13.09"
"10/6/2016","1475712000","84703194.56250","1090.130114019375","12.87"
"10/7/2016","1475798400","84739746.43750","1074.4999848275","12.68"
"10/8/2016","1475884800","84775841.12500","1037.65629537","12.24"
"10/9/2016","1475971200","84809266.75000","1022.799757005","12.06"
"10/10/2016","1476057600","84842397.68750","996.04974885125","11.74"
"10/11/2016","1476144000","84874877.21875","997.2798073203125","11.75"
"10/12/2016","1476230400","84907969.87500","999.36680542875","11.77"
"10/13/2016","1476316800","84942796.12500","1021.0124094225","12.02"
"10/14/2016","1476403200","84975709.87500","1011.2109475125","11.90"
"10/15/2016","1476489600","85007917.06250","1016.6946880675","11.96"
"10/16/2016","1476576000","85040847.37500","1014.53730918375","11.93"
"10/17/2016","1476662400","85073225.18750","1019.17723774625","11.98"
"10/18/2016","1476748800","85106545.50000","1063.83181875","12.50"
"10/19/2016","1476835200","85139695.18750","1019.97354834625","11.98"
"10/20/2016","1476921600","85174224.25000","1026.3494022125","12.05"
"10/21/2016","1477008000","85206351.12500","1028.44065807875","12.07"
"10/22/2016","1477094400","85238053.78125","1027.970928601875","12.06"
"10/23/2016","1477180800","85269385.65625","1018.9691585921875","11.95"
"10/24/2016","1477267200","85301447.53125","1017.6462690478125","11.93"
"10/25/2016","1477353600","85333112.06250","971.09081527125","11.38"
"10/26/2016","1477440000","85365068.93750","981.69829278125","11.50"
"10/27/2016","1477526400","85396513.93750","976.082154305625","11.43"
"10/28/2016","1477612800","85427593.00000","946.53773044","11.08"
"10/29/2016","1477699200","85457222.53125","887.9005420996875","10.39"
"10/30/2016","1477785600","85489183.00000","959.18863326","11.22"
"10/31/2016","1477872000","85521204.25000","933.0363383675","10.91"
"11/1/2016","1477958400","85551702.68750","919.680803890625","10.75"
"11/2/2016","1478044800","85582844.71875","926.006379856875","10.82"
"11/3/2016","1478131200","85614060.65625","929.768698726875","10.86"
"11/4/2016","1478217600","85644984.25000","953.2286747025","11.13"
"11/5/2016","1478304000","85676408.78125","951.8649015596875","11.11"
"11/6/2016","1478390400","85708208.93750","940.219052044375","10.97"
"11/7/2016","1478476800","85741468.00000","934.5820012","10.90"
"11/8/2016","1478563200","85773795.18750","931.50341573625","10.86"
"11/9/2016","1478649600","85804797.53125","912.9630457325","10.64"
"11/10/2016","1478736000","85836008.31250","902.9948074475","10.52"
"11/11/2016","1478822400","85867347.68750","883.575007704375","10.29"
"11/12/2016","1478908800","85899297.68750","855.5570049675","9.96"
"11/13/2016","1478995200","85931721.90625","870.4883429103125","10.13"
"11/14/2016","1479081600","85963606.12500","859.63606125","10.00"
"11/15/2016","1479168000","85995043.15625","878.869341056875","10.22"
"11/16/2016","1479254400","86026624.56250","861.126511870625","10.01"
"11/17/2016","1479340800","86057433.15625","856.2714599046875","9.95"
"11/18/2016","1479427200","86090533.93750","820.442788424375","9.53"
"11/19/2016","1479513600","86122865.03125","835.391790803125","9.70"
"11/20/2016","1479600000","86155325.18750","824.506462044375","9.57"
"11/21/2016","1479686400","86187136.75000","823.94902733","9.56"
"11/22/2016","1479772800","86218314.25000","848.38821222","9.84"
"11/23/2016","1479859200","86250939.87500","843.5341919775","9.78"
"11/24/2016","1479945600","86283337.53125","795.532372038125","9.22"
"11/25/2016","1480032000","86316772.37500","810.51449260125","9.39"
"11/26/2016","1480118400","86349268.31250","806.50216603875","9.34"
"11/27/2016","1480204800","86382979.40625","769.6723465096875","8.91"
"11/28/2016","1480291200","86416919.25000","749.2346898975","8.67"
"11/29/2016","1480377600","86449890.34375","707.160103011875","8.18"
"11/30/2016","1480464000","86481730.34375","742.8780636528125","8.59"
"12/1/2016","1480550400","86513478.62500","730.173759595","8.44"
"12/2/2016","1480636800","86545275.03125","662.0713539890625","7.65"
"12/3/2016","1480723200","86577391.43750","683.96139235625","7.90"
"12/4/2016","1480809600","86608563.93750","653.02857208875","7.54"
"12/5/2016","1480896000","86639798.62500","579.62025280125","6.69"
"12/6/2016","1480982400","86671774.25000","659.5722020425","7.61"
"12/7/2016","1481068800","86703484.87500","723.97409870625","8.35"
"12/8/2016","1481155200","86735578.93750","719.90530518125","8.30"
"12/9/2016","1481241600","86767239.56250","739.2568810725","8.52"
"12/10/2016","1481328000","86798915.96875","702.2032301871875","8.09"
"12/11/2016","1481414400","86830698.00000","712.0117236","8.20"
"12/12/2016","1481500800","86862037.37500","733.98421581875","8.45"
"12/13/2016","1481587200","86893847.37500","729.90831795","8.40"
"12/14/2016","1481673600","86925697.84375","715.3984932540625","8.23"
"12/15/2016","1481760000","86957065.65625","674.7868294925","7.76"
"12/16/2016","1481846400","86988822.06250","682.862253190625","7.85"
"12/17/2016","1481932800","87020784.40625","666.579208551875","7.66"
"12/18/2016","1482019200","87052676.90625","686.8456207903125","7.89"
"12/19/2016","1482105600","87084147.37500","662.71036152375","7.61"
"12/20/2016","1482192000","87115816.28125","661.2090455746875","7.59"
"12/21/2016","1482278400","87147409.25000","685.8501107975","7.87"
"12/22/2016","1482364800","87178483.31250","666.0436125075","7.64"
"12/23/2016","1482451200","87209600.65625","624.42074069875","7.16"
"12/24/2016","1482537600","87240927.53125","630.7519060509375","7.23"
"12/25/2016","1482624000","87272935.96875","627.4924096153125","7.19"
"12/26/2016","1482710400","87304580.65625","629.4660265315625","7.21"
"12/27/2016","1482796800","87335807.21875","624.4510216140625","7.15"
"12/28/2016","1482883200","87367378.62500","661.37105619125","7.57"
"12/29/2016","1482969600","87399197.37500","717.54741044875","8.21"
"12/30/2016","1483056000","87430878.93750","713.43597213","8.16"
"12/31/2016","1483142400","87462107.06250","704.069961853125","8.05"
"1/1/2017","1483228800","87493855.34375","712.199982498125","8.14"
"1/2/2017","1483315200","87525386.12500","729.9617202825","8.34"
"1/3/2017","1483401600","87556909.40625","840.5463303","9.60"
"1/4/2017","1483488000","87589008.93750","952.96841724","10.88"
"1/5/2017","1483574400","87620825.96875","893.73242488125","10.20"
"1/6/2017","1483660800","87652185.50000","882.657507985","10.07"
"1/7/2017","1483747200","87684080.50000","858.427148095","9.79"
"1/8/2017","1483833600","87715764.87500","900.84090526625","10.27"
"1/9/2017","1483920000","87747515.18750","895.0246549125","10.20"
"1/10/2017","1484006400","87778864.56250","926.067021134375","10.55"
"1/11/2017","1484092800","87810387.53125","863.1761094321875","9.83"
"1/12/2017","1484179200","87841944.25000","861.7294730925","9.81"
"1/13/2017","1484265600","87873674.56250","859.40453722125","9.78"
"1/14/2017","1484352000","87905152.68750","859.71239328375","9.78"
"1/15/2017","1484438400","87936854.71875","868.81612462125","9.88"
"1/16/2017","1484524800","87968395.03125","843.6169083496875","9.59"
"1/17/2017","1484611200","87999691.12500","892.3168680075","10.14"
"1/18/2017","1484697600","88031299.09375","897.0389377653125","10.19"
"1/19/2017","1484784000","88063420.18750","918.501472555625","10.43"
"1/20/2017","1484870400","88094541.28125","933.80213758125","10.60"
"1/21/2017","1484956800","88126065.03125","961.4553694909375","10.91"
"1/22/2017","1485043200","88157642.84375","944.1683548565625","10.71"
